1-3J7HI6X1; Declarada o En Proceso ;,2026-04-08 03:07:02
1-3J7L3U5C ; Codigo de material no reconocido ;,2026-04-08 03:07:06
1-3IU3KRBE ; producto erroneo ;,2026-04-08 03:07:34
1-3J6YN0T1; falta-stock ;,2026-04-08 03:07:46
1-3J7NR7AE; falta-stock ;,2026-04-08 03:07:46
1-3J7HMD9O ; Codigo de material no reconocido ;,2026-04-08 03:07:50
1-3J7QJWX3; falta-stock ;,2026-04-08 03:07:51
1-3J6TWTBY ; Codigo de material no reconocido ;,2026-04-08 03:07:51
1-3IUPBFAK ; producto erroneo ;,2026-04-08 03:08:27
1-3J6SNM14; falta-stock ;,2026-04-08 03:08:32
1-3J7LDWNB ; Codigo de material no reconocido ;,2026-04-08 03:08:37
1-3J7HVQ17 ; Codigo de material no reconocido ;,2026-04-08 03:08:38
1-3J7R600W ; Codigo de material no reconocido ;,2026-04-08 03:08:45
1-3J72KR4S; falta-stock ;,2026-04-08 03:08:56
1-3J6U9TK6 ; Codigo de material no reconocido ;,2026-04-08 03:09:08
1-3IVPUY35 ; producto erroneo ;,2026-04-08 03:09:21
1-3J7IOOJF ; Codigo de material no reconocido ;,2026-04-08 03:09:26
1-3J7NUSOY; falta-stock ;,2026-04-08 03:09:28
1-3J7RHV4G ; Codigo de material no reconocido ;,2026-04-08 03:10:02
1-3J70UAY3; falta-stock ;,2026-04-08 03:10:07
1-3J72V4T8 ; Codigo de material no reconocido ;,2026-04-08 03:10:12
1-3IW23PUK ; producto erroneo ;,2026-04-08 03:10:15
1-3J7OJV9D ; Codigo de material no reconocido ;,2026-04-08 03:10:43
1-3IW8OI45 ; producto erroneo ;,2026-04-08 03:11:09
1-3J7IRE0H; falta-stock ;,2026-04-08 03:11:09
1-3J7RNTPS ; Codigo de material no reconocido ;,2026-04-08 03:11:11
1-3IWTVOJY ; producto erroneo ;,2026-04-08 03:12:03
1-3J72H9EF; falta-stock ;,2026-04-08 03:12:03
1-3J7PDO8H; falta-stock ;,2026-04-08 03:12:40
1-3IXQEAIC ; Codigo de material no reconocido ;,2026-04-08 03:12:51
1-3IXRE4ME ; producto erroneo ;,2026-04-08 03:13:44
1-3IXYBHXI ; producto erroneo ;,2026-04-08 03:14:38
1-3IXSKJTU ; Codigo de material no reconocido ;,2026-04-08 03:15:26
1-3IZ8YJMS ; producto erroneo ;,2026-04-08 03:16:20
1-3IZ32K39 ; producto erroneo ;,2026-04-08 03:17:13
1-3IZVTPDT ; Codigo de material no reconocido ;,2026-04-08 03:18:01
1-3J0Q34Z5 ; producto erroneo ;,2026-04-08 03:20:54
1-3J13G8EP ; producto erroneo ;,2026-04-08 03:21:47
1-3J1Z46V9 ; producto erroneo ;,2026-04-08 03:22:41
1-3J2DO59C ; producto erroneo ;,2026-04-08 03:23:35
1-3J2RHUM8 ; producto erroneo ;,2026-04-08 03:24:29
1-3J2XNRAH ; producto erroneo ;,2026-04-08 03:25:22
1-3J32S0LG ; producto erroneo ;,2026-04-08 03:26:16
1-3J3NBKYE ; producto erroneo ;,2026-04-08 03:27:10
1-3J3P2P2L ; Codigo de material no reconocido ;,2026-04-08 03:27:58
1-3J3WB1G7 ; Codigo de material no reconocido ;,2026-04-08 03:29:00
1-3J4L0ZJ7 ; existe un problema con la actividad ;,2026-04-08 03:32:18
1-3J54FAT7; Declarada o En Proceso ;,2026-04-08 03:35:15
1-3J59MOUP ; Codigo de material no reconocido ;,2026-04-08 03:36:02
1-3J5CHJRB ; producto erroneo ;,2026-04-08 03:36:56
1-3J5Y2G3E ; producto erroneo ;,2026-04-08 03:37:50
1-3J6PRW51 ; Codigo de material no reconocido ;,2026-04-08 03:38:38
1-3J6SSVN8 ; producto erroneo ;,2026-04-08 03:39:31
1-3J31LFNF; falta-stock ;,2026-04-08 03:41:06
1-3J4A6PPS ; Codigo de material no reconocido ;,2026-04-08 03:42:08
